method,type,request_id,call_label,kind,api_in_tokens,api_out_tokens,local_sec
Self_Refine,post,272,refine_0,api,623,233,0.0
Self_Refine,post,272,feedback_1,api,434,121,0.0
Self_Refine,post,273,init,api,48,109,0.0
Self_Refine,post,273,feedback_0,api,312,222,0.0
Self_Refine,post,273,refine_0,api,475,222,0.0
Self_Refine,post,273,feedback_1,api,425,96,0.0
Self_Refine,post,274,init,api,50,254,0.0
Self_Refine,post,274,feedback_0,api,459,214,0.0
Self_Refine,post,275,init,api,47,317,0.0
Self_Refine,post,275,feedback_0,api,519,58,0.0
Self_Refine,post,276,init,api,43,122,0.0
Self_Refine,post,276,feedback_0,api,320,89,0.0
Self_Refine,post,277,init,api,48,176,0.0
Self_Refine,post,277,feedback_0,api,379,75,0.0
Self_Refine,post,278,init,api,44,203,0.0
Self_Refine,post,278,feedback_0,api,402,255,0.0
Self_Refine,post,278,refine_0,api,597,208,0.0
Self_Refine,post,278,feedback_1,api,407,77,0.0
Self_Refine,post,279,init,api,44,140,0.0
Self_Refine,post,279,feedback_0,api,339,106,0.0
Self_Refine,post,280,init,api,47,240,0.0
Self_Refine,post,280,feedback_0,api,442,351,0.0
Self_Refine,post,280,refine_0,api,733,354,0.0
Self_Refine,post,280,feedback_1,api,556,116,0.0
Self_Refine,post,281,init,api,43,427,0.0
Self_Refine,post,281,feedback_0,api,625,342,0.0
Self_Refine,post,281,refine_0,api,907,512,0.0
Self_Refine,post,281,feedback_1,api,712,172,0.0
Self_Refine,post,282,init,api,43,211,0.0
Self_Refine,post,282,feedback_0,api,409,114,0.0
Self_Refine,post,282,refine_0,api,464,306,0.0
Self_Refine,post,282,feedback_1,api,504,281,0.0
Self_Refine,post,282,refine_1,api,725,368,0.0
Self_Refine,post,283,init,api,42,250,0.0
Self_Refine,post,283,feedback_0,api,447,88,0.0
Self_Refine,post,284,init,api,48,289,0.0
Self_Refine,post,284,feedback_0,api,492,153,0.0
Self_Refine,post,285,init,api,49,223,0.0
Self_Refine,post,285,feedback_0,api,427,71,0.0
Self_Refine,post,286,init,api,46,399,0.0
Self_Refine,post,286,feedback_0,api,600,107,0.0
Self_Refine,post,287,init,api,43,276,0.0
Self_Refine,post,287,feedback_0,api,474,93,0.0
Self_Refine,post,288,init,api,43,223,0.0
Self_Refine,post,288,feedback_0,api,421,351,0.0
Self_Refine,post,288,refine_0,api,712,246,0.0
Self_Refine,post,288,feedback_1,api,444,113,0.0
Self_Refine,post,289,init,api,48,407,0.0
Self_Refine,post,289,feedback_0,api,610,249,0.0
Self_Refine,post,289,refine_0,api,799,512,0.0
Self_Refine,post,289,feedback_1,api,716,512,0.0
Self_Refine,post,289,refine_1,api,1170,512,0.0
Self_Refine,post,290,init,api,45,142,0.0
Self_Refine,post,290,feedback_0,api,342,84,0.0
Self_Refine,post,291,init,api,49,486,0.0
Self_Refine,post,291,feedback_0,api,690,353,0.0
Self_Refine,post,291,refine_0,api,983,512,0.0
Self_Refine,post,291,feedback_1,api,717,80,0.0
Self_Refine,post,292,init,api,43,206,0.0
Self_Refine,post,292,feedback_0,api,404,311,0.0
Self_Refine,post,292,refine_0,api,655,211,0.0
Self_Refine,post,292,feedback_1,api,409,80,0.0
Self_Refine,post,293,init,api,45,219,0.0
Self_Refine,post,293,feedback_0,api,419,315,0.0
Self_Refine,post,293,refine_0,api,674,340,0.0
Self_Refine,post,293,feedback_1,api,540,77,0.0
Self_Refine,post,294,init,api,45,140,0.0
Self_Refine,post,294,feedback_0,api,340,294,0.0
Self_Refine,post,294,refine_0,api,574,134,0.0
Self_Refine,post,294,feedback_1,api,334,312,0.0
Self_Refine,post,294,refine_1,api,586,245,0.0
Self_Refine,post,295,init,api,46,264,0.0
Self_Refine,post,295,feedback_0,api,465,88,0.0
Self_Refine,post,296,init,api,43,295,0.0
Self_Refine,post,296,feedback_0,api,493,321,0.0
Self_Refine,post,296,refine_0,api,754,283,0.0
Self_Refine,post,296,feedback_1,api,481,135,0.0
Self_Refine,post,297,init,api,45,280,0.0
Self_Refine,post,297,feedback_0,api,480,88,0.0
Self_Refine,post,298,init,api,46,156,0.0
Self_Refine,post,298,feedback_0,api,357,306,0.0
Self_Refine,post,298,refine_0,api,603,213,0.0
Self_Refine,post,298,feedback_1,api,414,351,0.0
Self_Refine,post,298,refine_1,api,705,229,0.0
Self_Refine,post,299,init,api,48,363,0.0
Self_Refine,post,299,feedback_0,api,566,350,0.0
Self_Refine,post,299,refine_0,api,856,254,0.0
Self_Refine,post,299,feedback_1,api,457,74,0.0
Self_Refine,post,300,init,api,45,412,0.0
Self_Refine,post,300,feedback_0,api,612,90,0.0
Self_Refine,post,326,init,api,46,512,0.0
Self_Refine,post,326,feedback_0,api,715,239,0.0
Self_Refine,post,326,refine_0,api,894,512,0.0
Self_Refine,post,326,feedback_1,api,715,65,0.0
Self_Refine,post,327,init,api,46,512,0.0
Self_Refine,post,327,feedback_0,api,715,137,0.0
Self_Refine,post,328,init,api,46,451,0.0
Self_Refine,post,328,feedback_0,api,652,261,0.0
Self_Refine,post,328,refine_0,api,853,469,0.0
Self_Refine,post,328,feedback_1,api,670,197,0.0
Self_Refine,post,329,init,api,43,495,0.0
Self_Refine,post,329,feedback_0,api,693,387,0.0
Self_Refine,post,329,refine_0,api,1020,512,0.0
Self_Refine,post,329,feedback_1,api,712,284,0.0
Self_Refine,post,329,refine_1,api,936,512,0.0
Self_Refine,post,330,init,api,50,512,0.0
Self_Refine,post,330,feedback_0,api,719,267,0.0
Self_Refine,post,330,refine_0,api,926,512,0.0
Self_Refine,post,330,feedback_1,api,719,173,0.0
Self_Refine,post,330,refine_1,api,833,512,0.0
Self_Refine,post,331,init,api,43,512,0.0
Self_Refine,post,331,feedback_0,api,711,68,0.0
Self_Refine,post,332,init,api,45,466,0.0
Self_Refine,post,332,feedback_0,api,666,326,0.0
Self_Refine,post,332,refine_0,api,932,166,0.0
Self_Refine,post,332,feedback_1,api,366,275,0.0
Self_Refine,post,332,refine_1,api,581,112,0.0
Self_Refine,post,333,init,api,43,512,0.0
Self_Refine,post,333,feedback_0,api,712,100,0.0
Self_Refine,post,334,init,api,47,435,0.0
Self_Refine,post,334,feedback_0,api,637,70,0.0
Self_Refine,post,335,init,api,49,278,0.0
Self_Refine,post,335,feedback_0,api,482,220,0.0
Self_Refine,post,335,refine_0,api,642,308,0.0
Self_Refine,post,335,feedback_1,api,512,486,0.0
Self_Refine,post,335,refine_1,api,938,309,0.0
Self_Refine,post,336,init,api,49,428,0.0
Self_Refine,post,336,feedback_0,api,632,333,0.0
Self_Refine,post,336,refine_0,api,905,426,0.0
Self_Refine,post,336,feedback_1,api,630,85,0.0
Self_Refine,post,337,init,api,48,328,0.0
Self_Refine,post,337,feedback_0,api,531,224,0.0
Self_Refine,post,337,refine_0,api,695,331,0.0
Self_Refine,post,337,feedback_1,api,534,367,0.0
Self_Refine,post,337,refine_1,api,841,295,0.0
Self_Refine,post,338,init,api,41,415,0.0
Self_Refine,post,338,feedback_0,api,611,311,0.0
Self_Refine,post,338,refine_0,api,862,351,0.0
Self_Refine,post,338,feedback_1,api,547,418,0.0
Self_Refine,post,338,refine_1,api,905,492,0.0
Self_Refine,post,339,init,api,49,319,0.0
Self_Refine,post,339,feedback_0,api,523,161,0.0
Self_Refine,post,339,refine_0,api,624,347,0.0
Self_Refine,post,339,feedback_1,api,551,145,0.0
Self_Refine,post,340,init,api,48,512,0.0
Self_Refine,post,340,feedback_0,api,717,77,0.0
Self_Refine,post,341,init,api,42,197,0.0
Self_Refine,post,341,feedback_0,api,394,336,0.0
Self_Refine,post,341,refine_0,api,670,172,0.0
Self_Refine,post,341,feedback_1,api,369,219,0.0
Self_Refine,post,341,refine_1,api,528,224,0.0
Self_Refine,post,342,init,api,41,210,0.0
Self_Refine,post,342,feedback_0,api,406,172,0.0
Self_Refine,post,342,refine_0,api,518,267,0.0
Self_Refine,post,342,feedback_1,api,463,395,0.0
Self_Refine,post,342,refine_1,api,798,217,0.0
Self_Refine,post,343,init,api,42,314,0.0
Self_Refine,post,343,feedback_0,api,511,300,0.0
Self_Refine,post,343,refine_0,api,751,240,0.0
Self_Refine,post,343,feedback_1,api,437,118,0.0
Self_Refine,post,343,refine_1,api,496,240,0.0
Self_Refine,post,344,init,api,43,206,0.0
Self_Refine,post,344,feedback_0,api,404,123,0.0
Self_Refine,post,344,refine_0,api,467,206,0.0
Self_Refine,post,344,feedback_1,api,404,232,0.0
Self_Refine,post,344,refine_1,api,576,220,0.0
Self_Refine,post,345,init,api,42,245,0.0
Self_Refine,post,345,feedback_0,api,442,196,0.0
Self_Refine,post,345,refine_0,api,578,202,0.0
Self_Refine,post,345,feedback_1,api,399,76,0.0
Self_Refine,post,346,init,api,45,512,0.0
Self_Refine,post,346,feedback_0,api,714,222,0.0
Self_Refine,post,346,refine_0,api,876,440,0.0
Self_Refine,post,346,feedback_1,api,640,163,0.0
Self_Refine,post,346,refine_1,api,744,478,0.0
Self_Refine,post,347,init,api,48,422,0.0
Self_Refine,post,347,feedback_0,api,625,336,0.0
Self_Refine,post,347,refine_0,api,901,387,0.0
Self_Refine,post,347,feedback_1,api,590,129,0.0
Self_Refine,post,348,init,api,45,493,0.0
Self_Refine,post,348,feedback_0,api,693,249,0.0
Self_Refine,post,348,refine_0,api,882,505,0.0
Self_Refine,post,348,feedback_1,api,705,80,0.0
Self_Refine,post,349,init,api,50,512,0.0
Self_Refine,post,349,feedback_0,api,719,84,0.0
Self_Refine,post,350,init,api,50,512,0.0
Self_Refine,post,350,feedback_0,api,719,69,0.0
Self_Refine,post,376,init,api,44,23,0.0
Self_Refine,post,376,feedback_0,api,223,192,0.0
Self_Refine,post,376,refine_0,api,355,95,0.0
Self_Refine,post,376,feedback_1,api,294,124,0.0
Self_Refine,post,377,init,api,45,34,0.0
Self_Refine,post,377,feedback_0,api,234,238,0.0
Self_Refine,post,377,refine_0,api,412,57,0.0
Self_Refine,post,377,feedback_1,api,257,231,0.0
Self_Refine,post,377,refine_1,api,428,49,0.0
Self_Refine,post,378,init,api,44,30,0.0
Self_Refine,post,378,feedback_0,api,229,181,0.0
Self_Refine,post,378,refine_0,api,350,49,0.0
Self_Refine,post,378,feedback_1,api,248,210,0.0
Self_Refine,post,378,refine_1,api,398,49,0.0
Self_Refine,post,379,init,api,44,46,0.0
Self_Refine,post,379,feedback_0,api,245,64,0.0
Self_Refine,post,380,init,api,42,437,0.0
Self_Refine,post,380,feedback_0,api,634,274,0.0
Self_Refine,post,380,refine_0,api,849,512,0.0
Self_Refine,post,380,feedback_1,api,711,512,0.0
Self_Refine,post,380,refine_1,api,1164,512,0.0
Self_Refine,post,381,init,api,42,278,0.0
Self_Refine,post,381,feedback_0,api,475,170,0.0
Self_Refine,post,381,refine_0,api,585,373,0.0
Self_Refine,post,381,feedback_1,api,570,372,0.0
Self_Refine,post,381,refine_1,api,882,378,0.0
Self_Refine,post,382,init,api,44,217,0.0
Self_Refine,post,382,feedback_0,api,416,211,0.0
Self_Refine,post,382,refine_0,api,567,245,0.0
Self_Refine,post,382,feedback_1,api,444,102,0.0
Self_Refine,post,383,init,api,46,266,0.0
Self_Refine,post,383,feedback_0,api,467,442,0.0
Self_Refine,post,383,refine_0,api,849,288,0.0
Self_Refine,post,383,feedback_1,api,489,102,0.0
Self_Refine,post,384,init,api,46,170,0.0
Self_Refine,post,384,feedback_0,api,371,344,0.0
Self_Refine,post,384,refine_0,api,655,202,0.0
Self_Refine,post,384,feedback_1,api,403,374,0.0
Self_Refine,post,384,refine_1,api,717,142,0.0
Self_Refine,post,385,init,api,44,316,0.0
Self_Refine,post,385,feedback_0,api,515,268,0.0
Self_Refine,post,385,refine_0,api,723,403,0.0
Self_Refine,post,385,feedback_1,api,602,221,0.0
Self_Refine,post,385,refine_1,api,764,472,0.0
Self_Refine,post,386,init,api,47,188,0.0
Self_Refine,post,386,feedback_0,api,390,196,0.0
Self_Refine,post,386,refine_0,api,526,256,0.0
Self_Refine,post,386,feedback_1,api,458,58,0.0
Self_Refine,post,387,init,api,45,194,0.0
Self_Refine,post,387,feedback_0,api,394,210,0.0
Self_Refine,post,387,refine_0,api,544,256,0.0
Self_Refine,post,387,feedback_1,api,456,296,0.0
Self_Refine,post,387,refine_1,api,692,328,0.0
Self_Refine,post,388,init,api,46,15,0.0
Self_Refine,post,388,feedback_0,api,216,53,0.0
Self_Refine,post,389,init,api,41,15,0.0
Self_Refine,post,389,feedback_0,api,211,63,0.0
Self_Refine,post,390,init,api,45,17,0.0
Self_Refine,post,390,feedback_0,api,217,62,0.0
Self_Refine,post,391,init,api,49,21,0.0
Self_Refine,post,391,feedback_0,api,225,49,0.0
Self_Refine,post,392,init,api,43,391,0.0
Self_Refine,post,392,feedback_0,api,589,175,0.0
Self_Refine,post,393,init,api,48,46,0.0
Self_Refine,post,393,feedback_0,api,249,87,0.0
Self_Refine,post,394,init,api,45,271,0.0
Self_Refine,post,394,feedback_0,api,471,97,0.0
Self_Refine,post,395,init,api,43,512,0.0
Self_Refine,post,395,feedback_0,api,712,109,0.0
Self_Refine,post,396,init,api,46,24,0.0
Self_Refine,post,396,feedback_0,api,225,66,0.0
Self_Refine,post,397,init,api,40,77,0.0
Self_Refine,post,397,feedback_0,api,272,244,0.0
Self_Refine,post,397,refine_0,api,456,33,0.0
Self_Refine,post,397,feedback_1,api,228,189,0.0
Self_Refine,post,397,refine_1,api,357,57,0.0
Self_Refine,post,398,init,api,43,22,0.0
Self_Refine,post,398,feedback_0,api,220,60,0.0
Self_Refine,post,399,init,api,44,111,0.0
Self_Refine,post,399,feedback_0,api,310,68,0.0
Self_Refine,post,400,init,api,44,219,0.0
Self_Refine,post,400,feedback_0,api,418,321,0.0
Self_Refine,post,400,refine_0,api,679,251,0.0
Self_Refine,post,400,feedback_1,api,451,105,0.0
Self_Refine,post,401,init,api,44,24,0.0
Self_Refine,post,401,feedback_0,api,223,60,0.0
Self_Refine,post,402,init,api,51,147,0.0
Self_Refine,post,402,feedback_0,api,353,116,0.0
Self_Refine,post,403,init,api,47,25,0.0
Self_Refine,post,403,feedback_0,api,227,59,0.0
Self_Refine,post,404,init,api,44,66,0.0
Self_Refine,post,404,feedback_0,api,265,58,0.0
Self_Refine,post,405,init,api,44,307,0.0
Self_Refine,post,405,feedback_0,api,506,83,0.0
Self_Refine,post,406,init,api,43,41,0.0
Self_Refine,post,406,feedback_0,api,239,61,0.0
Self_Refine,post,407,init,api,44,24,0.0
Self_Refine,post,407,feedback_0,api,223,76,0.0
Self_Refine,post,408,init,api,44,40,0.0
Self_Refine,post,408,feedback_0,api,239,70,0.0
Self_Refine,post,409,init,api,45,25,0.0
Self_Refine,post,409,feedback_0,api,225,77,0.0
Self_Refine,post,410,init,api,44,40,0.0
Self_Refine,post,410,feedback_0,api,239,87,0.0
Self_Refine,post,411,init,api,43,45,0.0
Self_Refine,post,411,feedback_0,api,243,139,0.0
Self_Refine,post,411,refine_0,api,322,66,0.0
Self_Refine,post,411,feedback_1,api,264,189,0.0
Self_Refine,post,412,init,api,43,67,0.0
Self_Refine,post,412,feedback_0,api,265,70,0.0
Self_Refine,post,413,init,api,45,198,0.0
Self_Refine,post,413,feedback_0,api,398,75,0.0
Self_Refine,post,414,init,api,44,368,0.0
Self_Refine,post,414,feedback_0,api,567,157,0.0
Self_Refine,post,414,refine_0,api,664,512,0.0
Self_Refine,post,414,feedback_1,api,713,436,0.0
Self_Refine,post,414,refine_1,api,1089,512,0.0
Self_Refine,post,415,init,api,43,48,0.0
Self_Refine,post,415,feedback_0,api,246,76,0.0
Self_Refine,post,416,init,api,47,115,0.0
Self_Refine,post,416,feedback_0,api,317,123,0.0
Self_Refine,post,417,init,api,44,24,0.0
Self_Refine,post,417,feedback_0,api,223,229,0.0
Self_Refine,post,417,refine_0,api,392,80,0.0
Self_Refine,post,417,feedback_1,api,279,93,0.0
Self_Refine,post,418,init,api,45,23,0.0
Self_Refine,post,418,feedback_0,api,223,162,0.0
Self_Refine,post,418,refine_0,api,325,99,0.0
Self_Refine,post,418,feedback_1,api,299,67,0.0
Self_Refine,post,419,init,api,48,25,0.0
Self_Refine,post,419,feedback_0,api,228,69,0.0
Self_Refine,post,420,init,api,45,92,0.0
Self_Refine,post,420,feedback_0,api,292,67,0.0
Self_Refine,post,421,init,api,44,27,0.0
Self_Refine,post,421,feedback_0,api,226,54,0.0
Self_Refine,post,422,init,api,43,384,0.0
Self_Refine,post,422,feedback_0,api,582,361,0.0
Self_Refine,post,422,refine_0,api,883,357,0.0
Self_Refine,post,422,feedback_1,api,555,316,0.0
Self_Refine,post,422,refine_1,api,811,422,0.0
Self_Refine,post,423,init,api,45,90,0.0
Self_Refine,post,423,feedback_0,api,290,68,0.0
Self_Refine,post,424,init,api,46,49,0.0
Self_Refine,post,424,feedback_0,api,250,92,0.0
Self_Refine,post,425,init,api,43,223,0.0
Self_Refine,post,425,feedback_0,api,421,58,0.0
