method,type,request_id,call_label,kind,api_in_tokens,api_out_tokens,local_sec
G4D,pre,271,intent_detect,api,289,199,0.0
G4D,pre,271,paraphrase,api,104,22,0.0
G4D,pre,271,safety_analyze,api,254,232,0.0
G4D,pre,271,target,api,180,448,0.0
G4D,pre,272,intent_detect,api,286,80,0.0
G4D,pre,272,paraphrase,api,101,14,0.0
G4D,pre,272,safety_analyze,api,225,323,0.0
G4D,pre,272,target,api,104,184,0.0
G4D,pre,273,intent_detect,api,288,82,0.0
G4D,pre,273,safety_analyze,api,227,414,0.0
G4D,pre,273,target,api,104,186,0.0
G4D,pre,274,intent_detect,api,290,83,0.0
G4D,pre,274,paraphrase,api,105,24,0.0
G4D,pre,274,safety_analyze,api,239,376,0.0
G4D,pre,274,target,api,114,311,0.0
G4D,pre,275,intent_detect,api,287,79,0.0
G4D,pre,275,paraphrase,api,102,16,0.0
G4D,pre,275,safety_analyze,api,228,333,0.0
G4D,pre,275,target,api,106,213,0.0
G4D,pre,276,intent_detect,api,283,186,0.0
G4D,pre,276,paraphrase,api,98,12,0.0
G4D,pre,276,safety_analyze,api,244,326,0.0
G4D,pre,276,target,api,181,140,0.0
G4D,pre,277,intent_detect,api,288,82,0.0
G4D,pre,277,paraphrase,api,103,15,0.0
G4D,pre,277,safety_analyze,api,228,355,0.0
G4D,pre,277,target,api,105,24,0.0
G4D,pre,278,intent_detect,api,284,179,0.0
G4D,pre,278,paraphrase,api,99,12,0.0
G4D,pre,278,safety_analyze,api,244,360,0.0
G4D,pre,278,target,api,195,133,0.0
G4D,pre,279,intent_detect,api,284,181,0.0
G4D,pre,279,paraphrase,api,99,12,0.0
G4D,pre,279,safety_analyze,api,245,379,0.0
G4D,pre,279,target,api,212,217,0.0
G4D,pre,280,intent_detect,api,287,172,0.0
G4D,pre,280,paraphrase,api,102,16,0.0
G4D,pre,280,safety_analyze,api,252,328,0.0
G4D,pre,280,target,api,211,378,0.0
G4D,pre,281,intent_detect,api,283,159,0.0
G4D,pre,281,paraphrase,api,98,15,0.0
G4D,pre,281,safety_analyze,api,247,209,0.0
G4D,pre,281,target,api,186,490,0.0
G4D,pre,282,intent_detect,api,283,75,0.0
G4D,pre,282,safety_analyze,api,217,298,0.0
G4D,pre,282,target,api,187,303,0.0
G4D,pre,283,intent_detect,api,282,197,0.0
G4D,pre,283,paraphrase,api,97,10,0.0
G4D,pre,283,safety_analyze,api,241,205,0.0
G4D,pre,283,target,api,166,258,0.0
G4D,pre,284,intent_detect,api,288,166,0.0
G4D,pre,284,paraphrase,api,103,18,0.0
G4D,pre,284,safety_analyze,api,255,225,0.0
G4D,pre,284,target,api,181,238,0.0
G4D,pre,285,intent_detect,api,289,79,0.0
G4D,pre,285,paraphrase,api,104,17,0.0
G4D,pre,285,safety_analyze,api,231,310,0.0
G4D,pre,285,target,api,107,24,0.0
G4D,pre,286,intent_detect,api,286,172,0.0
G4D,pre,286,paraphrase,api,101,16,0.0
G4D,pre,286,safety_analyze,api,251,274,0.0
G4D,pre,286,target,api,197,386,0.0
G4D,pre,287,intent_detect,api,283,198,0.0
G4D,pre,287,paraphrase,api,98,11,0.0
G4D,pre,287,safety_analyze,api,243,300,0.0
G4D,pre,287,target,api,213,293,0.0
G4D,pre,288,intent_detect,api,283,197,0.0
G4D,pre,288,paraphrase,api,98,12,0.0
G4D,pre,288,safety_analyze,api,244,205,0.0
G4D,pre,288,target,api,187,260,0.0
G4D,pre,289,intent_detect,api,288,77,0.0
G4D,pre,289,paraphrase,api,103,20,0.0
G4D,pre,289,safety_analyze,api,233,363,0.0
G4D,pre,289,target,api,110,268,0.0
G4D,pre,290,intent_detect,api,285,203,0.0
G4D,pre,290,paraphrase,api,100,13,0.0
G4D,pre,290,safety_analyze,api,247,264,0.0
G4D,pre,290,target,api,181,270,0.0
G4D,pre,291,intent_detect,api,289,87,0.0
G4D,pre,291,paraphrase,api,104,19,0.0
G4D,pre,291,safety_analyze,api,233,282,0.0
G4D,pre,291,target,api,304,319,0.0
G4D,pre,292,intent_detect,api,283,165,0.0
G4D,pre,292,paraphrase,api,98,11,0.0
G4D,pre,292,safety_analyze,api,243,253,0.0
G4D,pre,292,target,api,174,186,0.0
G4D,pre,293,intent_detect,api,285,197,0.0
G4D,pre,293,paraphrase,api,100,13,0.0
G4D,pre,293,safety_analyze,api,247,235,0.0
G4D,pre,293,target,api,168,364,0.0
G4D,pre,294,intent_detect,api,285,204,0.0
G4D,pre,294,paraphrase,api,100,14,0.0
G4D,pre,294,safety_analyze,api,248,206,0.0
G4D,pre,294,target,api,167,380,0.0
G4D,pre,295,intent_detect,api,286,78,0.0
G4D,pre,295,paraphrase,api,101,15,0.0
G4D,pre,295,safety_analyze,api,226,405,0.0
G4D,pre,295,target,api,105,206,0.0
G4D,pre,296,intent_detect,api,283,75,0.0
G4D,pre,296,paraphrase,api,98,12,0.0
G4D,pre,296,safety_analyze,api,220,415,0.0
G4D,pre,296,target,api,102,254,0.0
G4D,pre,297,intent_detect,api,285,78,0.0
G4D,pre,297,paraphrase,api,100,14,0.0
G4D,pre,297,safety_analyze,api,224,512,0.0
G4D,pre,297,target,api,104,357,0.0
G4D,pre,298,intent_detect,api,286,169,0.0
G4D,pre,298,paraphrase,api,101,20,0.0
G4D,pre,298,safety_analyze,api,255,323,0.0
G4D,pre,298,target,api,110,73,0.0
G4D,pre,299,intent_detect,api,288,205,0.0
G4D,pre,299,paraphrase,api,103,15,0.0
G4D,pre,299,safety_analyze,api,252,334,0.0
G4D,pre,299,target,api,105,279,0.0
G4D,pre,300,intent_detect,api,285,199,0.0
G4D,pre,300,paraphrase,api,100,19,0.0
G4D,pre,300,safety_analyze,api,253,312,0.0
G4D,pre,300,target,api,109,305,0.0
G4D,pre,326,intent_detect,api,286,204,0.0
G4D,pre,326,paraphrase,api,101,20,0.0
G4D,pre,326,safety_analyze,api,255,254,0.0
G4D,pre,326,target,api,182,512,0.0
G4D,pre,327,intent_detect,api,286,201,0.0
G4D,pre,327,paraphrase,api,101,20,0.0
G4D,pre,327,safety_analyze,api,255,287,0.0
G4D,pre,327,target,api,110,457,0.0
G4D,pre,328,intent_detect,api,286,193,0.0
G4D,pre,328,paraphrase,api,101,17,0.0
G4D,pre,328,safety_analyze,api,252,289,0.0
G4D,pre,328,target,api,180,512,0.0
G4D,pre,329,intent_detect,api,283,176,0.0
G4D,pre,329,paraphrase,api,98,17,0.0
G4D,pre,329,safety_analyze,api,249,182,0.0
G4D,pre,329,target,api,221,512,0.0
G4D,pre,330,intent_detect,api,290,206,0.0
G4D,pre,330,paraphrase,api,105,18,0.0
G4D,pre,330,safety_analyze,api,257,266,0.0
G4D,pre,330,target,api,198,512,0.0
G4D,pre,331,intent_detect,api,283,165,0.0
G4D,pre,331,paraphrase,api,98,17,0.0
G4D,pre,331,safety_analyze,api,249,231,0.0
G4D,pre,331,target,api,191,512,0.0
G4D,pre,332,intent_detect,api,285,177,0.0
G4D,pre,332,paraphrase,api,100,21,0.0
G4D,pre,332,safety_analyze,api,255,248,0.0
G4D,pre,332,target,api,194,368,0.0
G4D,pre,333,intent_detect,api,283,160,0.0
G4D,pre,333,paraphrase,api,98,16,0.0
G4D,pre,333,safety_analyze,api,248,346,0.0
G4D,pre,333,target,api,300,512,0.0
G4D,pre,334,intent_detect,api,287,197,0.0
G4D,pre,334,paraphrase,api,102,14,0.0
G4D,pre,334,safety_analyze,api,245,159,0.0
G4D,pre,334,target,api,187,512,0.0
G4D,pre,335,intent_detect,api,289,188,0.0
G4D,pre,335,paraphrase,api,104,17,0.0
G4D,pre,335,safety_analyze,api,255,198,0.0
G4D,pre,335,target,api,207,387,0.0
G4D,pre,336,intent_detect,api,289,202,0.0
G4D,pre,336,paraphrase,api,104,22,0.0
G4D,pre,336,safety_analyze,api,252,178,0.0
G4D,pre,336,target,api,215,512,0.0
G4D,pre,337,intent_detect,api,288,88,0.0
G4D,pre,337,paraphrase,api,103,15,0.0
G4D,pre,337,safety_analyze,api,228,175,0.0
G4D,pre,337,target,api,163,192,0.0
G4D,pre,338,intent_detect,api,281,194,0.0
G4D,pre,338,paraphrase,api,96,15,0.0
G4D,pre,338,safety_analyze,api,245,245,0.0
G4D,pre,338,target,api,260,512,0.0
G4D,pre,339,intent_detect,api,289,203,0.0
G4D,pre,339,paraphrase,api,104,17,0.0
G4D,pre,339,safety_analyze,api,255,303,0.0
G4D,pre,339,target,api,211,226,0.0
G4D,pre,340,intent_detect,api,288,170,0.0
G4D,pre,340,paraphrase,api,103,17,0.0
G4D,pre,340,safety_analyze,api,254,229,0.0
G4D,pre,340,target,api,160,451,0.0
G4D,pre,341,intent_detect,api,282,199,0.0
G4D,pre,341,paraphrase,api,97,15,0.0
G4D,pre,341,safety_analyze,api,246,188,0.0
G4D,pre,341,target,api,202,265,0.0
G4D,pre,342,intent_detect,api,281,153,0.0
G4D,pre,342,paraphrase,api,96,14,0.0
G4D,pre,342,safety_analyze,api,244,190,0.0
G4D,pre,342,target,api,171,157,0.0
G4D,pre,343,intent_detect,api,282,197,0.0
G4D,pre,343,paraphrase,api,97,15,0.0
G4D,pre,343,safety_analyze,api,246,223,0.0
G4D,pre,343,target,api,232,295,0.0
G4D,pre,344,intent_detect,api,283,199,0.0
G4D,pre,344,paraphrase,api,98,15,0.0
G4D,pre,344,safety_analyze,api,246,182,0.0
G4D,pre,344,target,api,207,27,0.0
G4D,pre,345,intent_detect,api,282,190,0.0
G4D,pre,345,paraphrase,api,97,15,0.0
G4D,pre,345,safety_analyze,api,246,187,0.0
G4D,pre,345,target,api,166,275,0.0
G4D,pre,346,intent_detect,api,285,164,0.0
G4D,pre,346,paraphrase,api,100,18,0.0
G4D,pre,346,safety_analyze,api,252,280,0.0
G4D,pre,346,target,api,108,403,0.0
G4D,pre,347,intent_detect,api,288,171,0.0
G4D,pre,347,paraphrase,api,103,20,0.0
G4D,pre,347,safety_analyze,api,257,246,0.0
G4D,pre,347,target,api,189,346,0.0
G4D,pre,348,intent_detect,api,285,176,0.0
G4D,pre,348,paraphrase,api,100,17,0.0
G4D,pre,348,safety_analyze,api,251,186,0.0
G4D,pre,348,target,api,206,512,0.0
G4D,pre,349,intent_detect,api,290,175,0.0
G4D,pre,349,paraphrase,api,105,19,0.0
G4D,pre,349,safety_analyze,api,258,249,0.0
G4D,pre,349,target,api,282,512,0.0
G4D,pre,350,intent_detect,api,290,173,0.0
G4D,pre,350,paraphrase,api,105,19,0.0
G4D,pre,350,safety_analyze,api,258,360,0.0
G4D,pre,350,target,api,158,512,0.0
G4D,pre,376,intent_detect,api,284,161,0.0
G4D,pre,376,paraphrase,api,99,13,0.0
G4D,pre,376,safety_analyze,api,246,165,0.0
G4D,pre,376,target,api,201,268,0.0
G4D,pre,377,intent_detect,api,285,166,0.0
G4D,pre,377,paraphrase,api,100,14,0.0
G4D,pre,377,safety_analyze,api,248,193,0.0
G4D,pre,377,target,api,104,42,0.0
G4D,pre,378,intent_detect,api,284,200,0.0
G4D,pre,378,paraphrase,api,99,16,0.0
G4D,pre,378,safety_analyze,api,249,270,0.0
G4D,pre,378,target,api,106,43,0.0
G4D,pre,379,intent_detect,api,284,200,0.0
G4D,pre,379,paraphrase,api,99,14,0.0
G4D,pre,379,safety_analyze,api,247,161,0.0
G4D,pre,379,target,api,184,13,0.0
G4D,pre,380,intent_detect,api,282,195,0.0
G4D,pre,380,paraphrase,api,97,9,0.0
G4D,pre,380,safety_analyze,api,240,217,0.0
G4D,pre,380,target,api,169,234,0.0
G4D,pre,381,intent_detect,api,282,163,0.0
G4D,pre,381,paraphrase,api,97,12,0.0
G4D,pre,381,safety_analyze,api,243,150,0.0
G4D,pre,381,target,api,148,438,0.0
G4D,pre,382,intent_detect,api,284,168,0.0
G4D,pre,382,paraphrase,api,99,18,0.0
G4D,pre,382,safety_analyze,api,251,217,0.0
G4D,pre,382,target,api,182,296,0.0
G4D,pre,383,intent_detect,api,286,200,0.0
G4D,pre,383,paraphrase,api,101,16,0.0
G4D,pre,383,safety_analyze,api,251,226,0.0
G4D,pre,383,target,api,186,204,0.0
G4D,pre,384,intent_detect,api,286,200,0.0
G4D,pre,384,paraphrase,api,101,17,0.0
G4D,pre,384,safety_analyze,api,252,172,0.0
G4D,pre,384,target,api,187,37,0.0
G4D,pre,385,intent_detect,api,284,164,0.0
G4D,pre,385,paraphrase,api,99,14,0.0
G4D,pre,385,safety_analyze,api,247,165,0.0
G4D,pre,385,target,api,186,331,0.0
G4D,pre,386,intent_detect,api,287,201,0.0
G4D,pre,386,paraphrase,api,102,14,0.0
G4D,pre,386,safety_analyze,api,250,175,0.0
G4D,pre,386,target,api,210,257,0.0
G4D,pre,387,intent_detect,api,285,163,0.0
G4D,pre,387,paraphrase,api,100,16,0.0
G4D,pre,387,safety_analyze,api,250,177,0.0
G4D,pre,387,target,api,188,325,0.0
G4D,pre,388,intent_detect,api,286,203,0.0
G4D,pre,388,paraphrase,api,101,14,0.0
G4D,pre,388,safety_analyze,api,249,146,0.0
G4D,pre,388,target,api,133,17,0.0
G4D,pre,389,intent_detect,api,281,162,0.0
G4D,pre,389,paraphrase,api,96,12,0.0
G4D,pre,389,safety_analyze,api,242,203,0.0
G4D,pre,389,target,api,163,16,0.0
G4D,pre,390,intent_detect,api,285,193,0.0
G4D,pre,390,paraphrase,api,100,15,0.0
G4D,pre,390,safety_analyze,api,249,156,0.0
G4D,pre,390,target,api,183,19,0.0
G4D,pre,391,intent_detect,api,289,212,0.0
G4D,pre,391,paraphrase,api,104,17,0.0
G4D,pre,391,safety_analyze,api,255,171,0.0
G4D,pre,391,target,api,145,21,0.0
G4D,pre,392,intent_detect,api,283,198,0.0
G4D,pre,392,paraphrase,api,98,13,0.0
G4D,pre,392,safety_analyze,api,245,157,0.0
G4D,pre,392,target,api,194,359,0.0
G4D,pre,393,intent_detect,api,288,167,0.0
G4D,pre,393,paraphrase,api,103,14,0.0
G4D,pre,393,safety_analyze,api,251,186,0.0
G4D,pre,393,target,api,215,24,0.0
G4D,pre,394,intent_detect,api,285,199,0.0
G4D,pre,394,paraphrase,api,100,16,0.0
G4D,pre,394,safety_analyze,api,250,179,0.0
G4D,pre,394,target,api,174,329,0.0
G4D,pre,395,intent_detect,api,283,199,0.0
G4D,pre,395,paraphrase,api,98,12,0.0
G4D,pre,395,safety_analyze,api,244,176,0.0
G4D,pre,395,target,api,184,431,0.0
G4D,pre,396,intent_detect,api,286,194,0.0
G4D,pre,396,paraphrase,api,101,16,0.0
G4D,pre,396,safety_analyze,api,251,182,0.0
G4D,pre,396,target,api,158,93,0.0
G4D,pre,397,intent_detect,api,280,179,0.0
G4D,pre,397,paraphrase,api,95,10,0.0
G4D,pre,397,safety_analyze,api,239,162,0.0
G4D,pre,397,target,api,186,88,0.0
G4D,pre,398,intent_detect,api,283,198,0.0
G4D,pre,398,paraphrase,api,98,11,0.0
G4D,pre,398,safety_analyze,api,243,120,0.0
G4D,pre,398,target,api,149,47,0.0
G4D,pre,399,intent_detect,api,284,192,0.0
G4D,pre,399,paraphrase,api,99,16,0.0
G4D,pre,399,safety_analyze,api,249,231,0.0
G4D,pre,399,target,api,265,30,0.0
G4D,pre,400,intent_detect,api,284,160,0.0
G4D,pre,400,paraphrase,api,99,12,0.0
G4D,pre,400,safety_analyze,api,245,193,0.0
G4D,pre,400,target,api,175,178,0.0
G4D,pre,401,intent_detect,api,284,196,0.0
G4D,pre,401,paraphrase,api,99,13,0.0
G4D,pre,401,safety_analyze,api,246,281,0.0
G4D,pre,401,target,api,226,32,0.0
G4D,pre,402,intent_detect,api,291,211,0.0
G4D,pre,402,paraphrase,api,106,28,0.0
G4D,pre,402,safety_analyze,api,268,278,0.0
G4D,pre,402,target,api,118,469,0.0
G4D,pre,403,intent_detect,api,287,186,0.0
G4D,pre,403,paraphrase,api,102,17,0.0
G4D,pre,403,safety_analyze,api,253,228,0.0
G4D,pre,403,target,api,226,30,0.0
G4D,pre,404,intent_detect,api,284,222,0.0
G4D,pre,404,paraphrase,api,99,20,0.0
G4D,pre,404,safety_analyze,api,253,215,0.0
G4D,pre,404,target,api,174,157,0.0
G4D,pre,405,intent_detect,api,284,220,0.0
G4D,pre,405,paraphrase,api,99,19,0.0
G4D,pre,405,safety_analyze,api,252,211,0.0
G4D,pre,405,target,api,214,255,0.0
G4D,pre,406,intent_detect,api,283,196,0.0
G4D,pre,406,paraphrase,api,98,13,0.0
G4D,pre,406,safety_analyze,api,245,250,0.0
G4D,pre,406,target,api,196,81,0.0
G4D,pre,407,intent_detect,api,284,192,0.0
G4D,pre,407,paraphrase,api,99,15,0.0
G4D,pre,407,safety_analyze,api,248,265,0.0
G4D,pre,407,target,api,105,24,0.0
G4D,pre,408,intent_detect,api,284,192,0.0
G4D,pre,408,paraphrase,api,99,23,0.0
G4D,pre,408,safety_analyze,api,256,223,0.0
G4D,pre,408,target,api,168,102,0.0
G4D,pre,409,intent_detect,api,285,199,0.0
G4D,pre,409,paraphrase,api,100,27,0.0
G4D,pre,409,safety_analyze,api,261,267,0.0
G4D,pre,409,target,api,272,221,0.0
G4D,pre,410,intent_detect,api,284,198,0.0
G4D,pre,410,paraphrase,api,99,17,0.0
G4D,pre,410,safety_analyze,api,250,201,0.0
G4D,pre,410,target,api,217,205,0.0
G4D,pre,411,intent_detect,api,283,195,0.0
G4D,pre,411,paraphrase,api,98,12,0.0
G4D,pre,411,safety_analyze,api,244,205,0.0
G4D,pre,411,target,api,220,233,0.0
G4D,pre,412,intent_detect,api,283,191,0.0
G4D,pre,412,paraphrase,api,98,20,0.0
G4D,pre,412,safety_analyze,api,253,180,0.0
G4D,pre,412,target,api,137,79,0.0
G4D,pre,413,intent_detect,api,285,213,0.0
G4D,pre,413,paraphrase,api,100,18,0.0
G4D,pre,413,safety_analyze,api,251,261,0.0
G4D,pre,413,target,api,263,209,0.0
G4D,pre,414,intent_detect,api,284,199,0.0
G4D,pre,414,paraphrase,api,99,22,0.0
G4D,pre,414,safety_analyze,api,254,235,0.0
G4D,pre,414,target,api,242,467,0.0
G4D,pre,415,intent_detect,api,283,213,0.0
G4D,pre,415,paraphrase,api,98,16,0.0
G4D,pre,415,safety_analyze,api,248,220,0.0
G4D,pre,415,target,api,182,171,0.0
G4D,pre,416,intent_detect,api,287,205,0.0
G4D,pre,416,paraphrase,api,102,27,0.0
G4D,pre,416,safety_analyze,api,263,341,0.0
G4D,pre,416,target,api,117,441,0.0
G4D,pre,417,intent_detect,api,284,83,0.0
G4D,pre,417,paraphrase,api,99,12,0.0
G4D,pre,417,safety_analyze,api,221,312,0.0
G4D,pre,417,target,api,182,209,0.0
G4D,pre,418,intent_detect,api,285,202,0.0
G4D,pre,418,paraphrase,api,100,31,0.0
G4D,pre,418,safety_analyze,api,265,233,0.0
G4D,pre,418,target,api,247,25,0.0
G4D,pre,419,intent_detect,api,288,199,0.0
G4D,pre,419,paraphrase,api,103,13,0.0
G4D,pre,419,safety_analyze,api,250,324,0.0
G4D,pre,419,target,api,103,28,0.0
G4D,pre,420,intent_detect,api,285,99,0.0
G4D,pre,420,safety_analyze,api,222,338,0.0
G4D,pre,420,target,api,101,152,0.0
G4D,pre,421,intent_detect,api,284,198,0.0
G4D,pre,421,paraphrase,api,99,21,0.0
G4D,pre,421,safety_analyze,api,254,186,0.0
G4D,pre,421,target,api,209,265,0.0
G4D,pre,422,intent_detect,api,283,198,0.0
G4D,pre,422,paraphrase,api,98,18,0.0
G4D,pre,422,safety_analyze,api,250,232,0.0
G4D,pre,422,target,api,181,257,0.0
G4D,pre,423,intent_detect,api,285,200,0.0
G4D,pre,423,paraphrase,api,100,30,0.0
G4D,pre,423,safety_analyze,api,265,200,0.0
G4D,pre,423,target,api,234,166,0.0
G4D,pre,424,intent_detect,api,286,194,0.0
G4D,pre,424,paraphrase,api,101,19,0.0
G4D,pre,424,safety_analyze,api,254,224,0.0
G4D,pre,424,target,api,232,215,0.0
G4D,pre,425,intent_detect,api,283,191,0.0
G4D,pre,425,paraphrase,api,98,25,0.0
G4D,pre,425,safety_analyze,api,257,205,0.0
G4D,pre,425,target,api,239,214,0.0
